hour,symbol,price,__row_index
2025-01-31T13:00:00.000Z,FRAX,0.997938,0
2025-01-31T13:00:00.000Z,HEGIC,0.03629534,1
2025-01-31T13:00:00.000Z,LDO,2.28,2
2025-01-31T13:00:00.000Z,LINK,25.53,3
2025-01-31T13:00:00.000Z,WBTC,104729.0,4
2025-01-31T12:00:00.000Z,FRAX,0.997458,5
2025-01-31T12:00:00.000Z,HEGIC,0.03616843,6
2025-01-31T12:00:00.000Z,LDO,2.16,7
2025-01-31T12:00:00.000Z,LINK,25.17,8
2025-01-31T12:00:00.000Z,WBTC,104258.0,9
2025-01-31T11:00:00.000Z,FRAX,0.997701,10
2025-01-31T11:00:00.000Z,HEGIC,0.03616019,11
2025-01-31T11:00:00.000Z,LDO,2.19,12
2025-01-31T11:00:00.000Z,LINK,24.99,13
2025-01-31T11:00:00.000Z,WBTC,104135.0,14
2025-01-31T10:00:00.000Z,FRAX,0.997355,15
2025-01-31T10:00:00.000Z,HEGIC,0.03624252,16
2025-01-31T10:00:00.000Z,LDO,2.15,17
2025-01-31T10:00:00.000Z,LINK,24.76,18
2025-01-31T10:00:00.000Z,WBTC,104230.0,19
2025-01-31T09:00:00.000Z,FRAX,0.993931,20
2025-01-31T09:00:00.000Z,HEGIC,0.03621685,21
2025-01-31T09:00:00.000Z,LDO,2.14,22
2025-01-31T09:00:00.000Z,LINK,24.88,23
2025-01-31T09:00:00.000Z,WBTC,103912.0,24
2025-01-31T08:00:00.000Z,FRAX,0.996178,25
2025-01-31T08:00:00.000Z,HEGIC,0.03594152,26
2025-01-31T08:00:00.000Z,LDO,2.14,27
2025-01-31T08:00:00.000Z,LINK,25.02,28
2025-01-31T08:00:00.000Z,WBTC,104420.0,29
2025-01-31T07:00:00.000Z,FRAX,0.997142,30
2025-01-31T07:00:00.000Z,HEGIC,0.03603407,31
2025-01-31T07:00:00.000Z,LDO,2.09,32
2025-01-31T07:00:00.000Z,LINK,24.51,33
2025-01-31T07:00:00.000Z,WBTC,103930.0,34
2025-01-31T06:00:00.000Z,FRAX,0.996024,35
2025-01-31T06:00:00.000Z,HEGIC,0.03592794,36
2025-01-31T06:00:00.000Z,LDO,2.04,37
2025-01-31T06:00:00.000Z,LINK,24.23,38
2025-01-31T06:00:00.000Z,WBTC,103920.0,39
2025-01-31T05:00:00.000Z,FRAX,0.99727,40
2025-01-31T05:00:00.000Z,HEGIC,0.03593396,41
2025-01-31T05:00:00.000Z,LDO,2.07,42
2025-01-31T05:00:00.000Z,LINK,24.35,43
2025-01-31T05:00:00.000Z,WBTC,104188.0,44
2025-01-31T04:00:00.000Z,FRAX,0.996692,45
2025-01-31T04:00:00.000Z,HEGIC,0.03592918,46
2025-01-31T04:00:00.000Z,LDO,2.1,47
2025-01-31T04:00:00.000Z,LINK,24.51,48
2025-01-31T04:00:00.000Z,WBTC,104320.0,49
2025-01-31T03:00:00.000Z,FRAX,0.997436,50
2025-01-31T03:00:00.000Z,HEGIC,0.03552133,51
2025-01-31T03:00:00.000Z,LDO,2.15,52
2025-01-31T03:00:00.000Z,LINK,24.73,53
2025-01-31T03:00:00.000Z,WBTC,104719.0,54
2025-01-31T02:00:00.000Z,FRAX,0.996799,55
2025-01-31T02:00:00.000Z,HEGIC,0.03547101,56
2025-01-31T02:00:00.000Z,LDO,2.1,57
2025-01-31T02:00:00.000Z,LINK,24.66,58
2025-01-31T02:00:00.000Z,WBTC,104788.0,59
2025-01-31T01:00:00.000Z,FRAX,0.995401,60
2025-01-31T01:00:00.000Z,HEGIC,0.03559288,61
2025-01-31T01:00:00.000Z,LDO,2.1,62
2025-01-31T01:00:00.000Z,LINK,24.49,63
2025-01-31T01:00:00.000Z,WBTC,104674.0,64
2025-01-31T00:00:00.000Z,FRAX,0.996467,65
2025-01-31T00:00:00.000Z,HEGIC,0.03561793,66
2025-01-31T00:00:00.000Z,LDO,2.13,67
2025-01-31T00:00:00.000Z,LINK,24.57,68
2025-01-31T00:00:00.000Z,WBTC,105025.0,69
2025-01-30T23:00:00.000Z,FRAX,0.996749,70
2025-01-30T23:00:00.000Z,HEGIC,0.03548827,71
2025-01-30T23:00:00.000Z,LDO,2.09,72
2025-01-30T23:00:00.000Z,LINK,24.54,73
2025-01-30T23:00:00.000Z,WBTC,104914.0,74
2025-01-30T22:00:00.000Z,FRAX,0.994752,75
2025-01-30T22:00:00.000Z,HEGIC,0.03568999,76
2025-01-30T22:00:00.000Z,LDO,2.13,77
2025-01-30T22:00:00.000Z,LINK,24.66,78
2025-01-30T22:00:00.000Z,WBTC,104842.0,79
