hour,symbol,price,__row_index
2025-02-06T14:00:00.000Z,FRAX,0.994773,0
2025-02-06T14:00:00.000Z,SPA,0.02764817,1
2025-02-06T14:00:00.000Z,USDC,0.996648,2
2025-02-06T13:00:00.000Z,FRAX,0.999562,3
2025-02-06T13:00:00.000Z,SPA,0.02708902,4
2025-02-06T13:00:00.000Z,USDC,1.001,5
2025-02-06T12:00:00.000Z,FRAX,0.996586,6
2025-02-06T12:00:00.000Z,SPA,0.02712498,7
2025-02-06T12:00:00.000Z,USDC,1.0,8
2025-02-06T11:00:00.000Z,FRAX,0.996701,9
2025-02-06T11:00:00.000Z,SPA,0.02811392,10
2025-02-06T11:00:00.000Z,USDC,1.001,11
2025-02-06T10:00:00.000Z,FRAX,0.996611,12
2025-02-06T10:00:00.000Z,SPA,0.02825445,13
2025-02-06T10:00:00.000Z,USDC,0.999768,14
