symbol,token_address,latest_hour,latest_price,sixty_day_price,sixty_d_return,rolling_7d_avg,rolling_30d_avg,volume,average_order,__row_index,original_latest_hour
SPA,0x5575552988a3a80504bbaeb1311674fcfd40ad4b,2025-02-06 13:00:00+00:00,0.02708902,0.01525902,0.7752791464,0.02705087728,0.01786472284,3228118.05,126.582936632,0,2025-02-06 13:00:00+00:00
FRAX,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,2025-02-06 13:00:00+00:00,0.999562,0.996577,0.00299525275,0.996532497,0.9963688502,2987698.53,222.829544302,1,2025-02-06 13:00:00+00:00
USDC,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2025-02-06 13:00:00+00:00,1.001,0.999683,0.001317417621,1.000142308,1.000007605,806308080.67,803.686455452,2,2025-02-06 13:00:00+00:00
