hour,symbol,price,__row_index
2025-03-01T21:00:00.000Z,FRAX,0.995949,0
2025-03-01T21:00:00.000Z,HEGIC,0.02556459,1
2025-03-01T21:00:00.000Z,SPA,0.02280521,2
2025-03-01T20:00:00.000Z,FRAX,0.996092,3
2025-03-01T20:00:00.000Z,HEGIC,0.02553818,4
2025-03-01T20:00:00.000Z,SPA,0.02114918,5
2025-03-01T19:00:00.000Z,FRAX,0.995936,6
2025-03-01T19:00:00.000Z,HEGIC,0.02544644,7
2025-03-01T19:00:00.000Z,SPA,0.019819,8
2025-03-01T18:00:00.000Z,FRAX,0.995824,9
2025-03-01T18:00:00.000Z,HEGIC,0.0257128,10
2025-03-01T18:00:00.000Z,SPA,0.01935177,11
2025-03-01T17:00:00.000Z,FRAX,0.99574,12
2025-03-01T17:00:00.000Z,HEGIC,0.0254903,13
2025-03-01T17:00:00.000Z,SPA,0.01953049,14
