symbol,token_address,latest_hour,latest_price,sixty_day_price,sixty_d_return,rolling_7d_avg,rolling_30d_avg,volume,average_order,__row_index
HEGIC,0x431402e8b9de9aa016c743880e04e517074d8cec,2025-01-31 17:00:00+00:00,0.03602479,0.01674847,1.150930204,0.02799111491,0.02150992605,1926293.09,6688.517673611,0
LDO,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,2025-01-31 17:00:00+00:00,2.39,1.76,0.3579545455,1.987455621,1.859722607,4896058.63,312.707327713,1
LINK,0xf97f4df75117a78c1a5a0dbb814af92458539fb4,2025-01-31 17:00:00+00:00,25.93,19.88,0.3043259557,24.392840237,23.012843273,107791375.82,1199.227624716,2
WBTC,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,2025-01-31 17:00:00+00:00,105795.0,93199.0,0.1351516647,103291.461538462,99801.549237171,2597106432.35,2919.464999163,3
FRAX,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,2025-01-31 17:00:00+00:00,0.998779,0.992455,0.006372077323,0.9970218284,0.9962740846,2359951.35,190.950024274,4
