symbol,token_address,latest_hour,latest_price,sixty_day_price,sixty_d_return,rolling_7d_avg,rolling_30d_avg,volume,average_order,__row_index,original_latest_hour
SPA,0x5575552988a3a80504bbaeb1311674fcfd40ad4b,2025-02-07 10:00:00+00:00,0.02459908,0.01925578,0.2774907067,0.02779827101,0.02732227268,2001027.99,137.925833333,0,2025-02-07 10:00:00+00:00
