hour,symbol,price,__row_index
2025-01-28T00:00:00.000Z,DF,0.091049,0
2025-01-28T00:00:00.000Z,EQB,0.481589,1
2025-01-28T00:00:00.000Z,HEGIC,0.03366805,2
2025-01-28T00:00:00.000Z,IBEX,0.090085,3
2025-01-28T00:00:00.000Z,LDO,1.93,4
2025-01-28T00:00:00.000Z,LINK,24.1,5
2025-01-28T00:00:00.000Z,LUSD,1.0,6
2025-01-28T00:00:00.000Z,MCB,2.5,7
2025-01-28T00:00:00.000Z,OHM,22.22,8
2025-01-28T00:00:00.000Z,QKNTL,0.02451946,9
2025-01-28T00:00:00.000Z,SPELL,0.00136993,10
2025-01-28T00:00:00.000Z,WBTC,101824.0,11
2025-01-27T23:00:00.000Z,DF,0.088349,12
2025-01-27T23:00:00.000Z,EQB,0.479824,13
2025-01-27T23:00:00.000Z,HEGIC,0.03365499,14
2025-01-27T23:00:00.000Z,IBEX,0.089891,15
2025-01-27T23:00:00.000Z,LDO,1.93,16
2025-01-27T23:00:00.000Z,LINK,23.89,17
2025-01-27T23:00:00.000Z,LUSD,0.996363,18
2025-01-27T23:00:00.000Z,MCB,2.53,19
2025-01-27T23:00:00.000Z,OHM,22.31,20
2025-01-27T23:00:00.000Z,QKNTL,0.02445024,21
2025-01-27T23:00:00.000Z,SPELL,0.0013629,22
2025-01-27T23:00:00.000Z,WBTC,101252.0,23
2025-01-27T22:00:00.000Z,DF,0.090823,24
2025-01-27T22:00:00.000Z,EQB,0.456287,25
2025-01-27T22:00:00.000Z,HEGIC,0.03174674,26
2025-01-27T22:00:00.000Z,IBEX,0.089363,27
2025-01-27T22:00:00.000Z,LDO,1.92,28
2025-01-27T22:00:00.000Z,LINK,23.93,29
2025-01-27T22:00:00.000Z,LUSD,1.001,30
2025-01-27T22:00:00.000Z,MCB,2.54,31
2025-01-27T22:00:00.000Z,OHM,22.38,32
2025-01-27T22:00:00.000Z,QKNTL,0.02430803,33
2025-01-27T22:00:00.000Z,SPELL,0.00139077,34
2025-01-27T22:00:00.000Z,WBTC,100937.0,35
2025-01-27T21:00:00.000Z,DF,0.088611,36
2025-01-27T21:00:00.000Z,EQB,0.448561,37
2025-01-27T21:00:00.000Z,HEGIC,0.02635686,38
2025-01-27T21:00:00.000Z,IBEX,0.087607,39
2025-01-27T21:00:00.000Z,LDO,1.86,40
2025-01-27T21:00:00.000Z,LINK,23.09,41
2025-01-27T21:00:00.000Z,LUSD,0.99866,42
2025-01-27T21:00:00.000Z,MCB,2.52,43
2025-01-27T21:00:00.000Z,OHM,22.17,44
2025-01-27T21:00:00.000Z,QKNTL,0.02376722,45
2025-01-27T21:00:00.000Z,SPELL,0.00141228,46
2025-01-27T21:00:00.000Z,WBTC,99305.0,47
2025-01-27T20:00:00.000Z,DF,0.08889,48
2025-01-27T20:00:00.000Z,EQB,0.446061,49
2025-01-27T20:00:00.000Z,HEGIC,0.02054573,50
2025-01-27T20:00:00.000Z,IBEX,0.086252,51
2025-01-27T20:00:00.000Z,LDO,1.84,52
2025-01-27T20:00:00.000Z,LINK,22.88,53
2025-01-27T20:00:00.000Z,LUSD,0.999055,54
2025-01-27T20:00:00.000Z,MCB,2.55,55
2025-01-27T20:00:00.000Z,OHM,21.98,56
2025-01-27T20:00:00.000Z,QKNTL,0.02359189,57
2025-01-27T20:00:00.000Z,SPELL,0.00138351,58
2025-01-27T20:00:00.000Z,WBTC,98930.0,59
