symbol,token_address,latest_hour,latest_price,sixty_day_price,sixty_d_return,rolling_7d_avg,rolling_30d_avg,volume,average_order,__row_index,original_latest_hour
SPA,0x5575552988a3a80504bbaeb1311674fcfd40ad4b,2025-02-06 05:00:00+00:00,0.02944762,0.01525902,0.9298500166,0.02667317302,0.01772043535,3179370.5,127.317415505,0,2025-02-06 05:00:00+00:00
